genome_id,BioProject,assembly,assembly_level,assembly_type,biosample,date,genbank,genome_representation,genus,organism,refseq,refseq_category,refseq_genbank_identity,release_type,species,strain,submitter,tax_id,source
GCF_000988345.1,PRJNA282557,ASM98834v1,Complete Genome,na,SAMN03571286,2015-05-06,GCA_000988345.1,full,Bacillus,Bacillus velezensis (firmicutes),GCF_000988345.1,,yes,major,velezensis,YJ11-1-4,Chung-Ang Univiersity,492670,ncbi
GCF_022488425.1,PRJNA809511,ASM2248842v1,Complete Genome,na,SAMN26182808,2022-03-06,GCA_022488425.1,full,Bacillus,Bacillus velezensis (firmicutes),GCF_022488425.1,,yes,major,velezensis,KS04AU,Kazan State Agrarian University,492670,ncbi
GCF_021559715.1,PRJNA636830,ASM2155971v1,Complete Genome,na,SAMN15089770,2022-01-24,GCA_021559715.1,full,Bacillus,Bacillus velezensis (firmicutes),GCF_021559715.1,,yes,major,velezensis,CF57,hebei agriculture university,492670,ncbi
GCF_009738165.1,PRJNA586709,ASM973816v1,Complete Genome,na,SAMN13164714,2019-12-10,GCA_009738165.1,full,Bacillus,Bacillus velezensis (firmicutes),GCF_009738165.1,,yes,major,velezensis,HN-Q-8,Hebei Agricultural University,492670,ncbi
GCF_004101805.1,PRJNA497887,ASM410180v1,Complete Genome,na,SAMN10268423,2019-01-22,GCA_004101805.1,full,Bacillus,Bacillus velezensis (firmicutes),GCF_004101805.1,,yes,major,velezensis,83,Instituto de Biotecnologia UNAM,492670,ncbi
GCF_013401395.2,PRJNA588786,ASM1340139v2,Complete Genome,na,SAMN13256649,2020-09-16,GCA_013401395.2,full,Bacillus,Bacillus velezensis (firmicutes),GCF_013401395.2,,yes,major,velezensis,LABIM22,Universidade Estadual de Londrina - UEL,492670,ncbi
GCF_008727675.1,PRJNA566265,ASM872767v1,Complete Genome,na,SAMN12784817,2019-09-29,GCA_008727675.1,full,Bacillus,Bacillus velezensis (firmicutes),GCF_008727675.1,,yes,major,velezensis,FJAT-46737,Agricultural Bioresources Research Institute,492670,ncbi
GCF_002796465.1,PRJNA418436,ASM279646v1,Complete Genome,na,SAMN08027680,2017-11-27,GCA_002796465.1,full,Bacillus,Bacillus velezensis (firmicutes),GCF_002796465.1,,yes,major,velezensis,CN026,Universite catholique de Louvain,492670,ncbi
GCF_023614465.1,PRJNA839900,ASM2361446v1,Complete Genome,na,SAMN28557386,2022-06-01,GCA_023614465.1,full,Bacillus,Bacillus velezensis (firmicutes),GCF_023614465.1,,yes,major,velezensis,B1,Beijing Academy of Science and Technology,492670,ncbi
GCF_019551675.1,PRJNA689399,ASM1955167v1,Complete Genome,na,SAMN17207836,2021-08-11,GCA_019551675.1,full,Bacillus,Bacillus velezensis (firmicutes),GCF_019551675.1,,yes,major,velezensis,19573-3,Chinese Academy of Agricultural Sciences,492670,ncbi
GCF_002327165.1,PRJNA401482,ASM232716v1,Complete Genome,na,SAMN07606138,2017-09-21,GCA_002327165.1,full,Bacillus,Bacillus velezensis (firmicutes),GCF_002327165.1,,yes,major,velezensis,SCGB 574,Microbial Institute for Fermentation Industry,492670,ncbi
GCF_009834085.1,PRJNA597411,ASM983408v1,Complete Genome,na,SAMN13675167,2020-01-08,GCA_009834085.1,full,Bacillus,Bacillus velezensis (firmicutes),GCF_009834085.1,,yes,major,velezensis,FJAT-45028,Agricultural Bioresources Research Institute,492670,ncbi
GCF_018398955.1,PRJNA728829,ASM1839895v1,Complete Genome,na,SAMN19104545,2021-05-19,GCA_018398955.1,full,Bacillus,Bacillus velezensis (firmicutes),GCF_018398955.1,,yes,major,velezensis,VTX9,Institute of Biotechnology,492670,ncbi
GCF_009664145.1,PRJNA550226,ASM966414v1,Complete Genome,na,SAMN12116263,2019-11-15,GCA_009664145.1,full,Bacillus,Bacillus velezensis (firmicutes),GCF_009664145.1,,yes,major,velezensis,BvL03,Hunan Normal University,492670,ncbi
GCF_016904925.1,PRJNA700378,ASM1690492v1,Complete Genome,na,SAMN17825431,2021-02-17,GCA_016904925.1,full,Bacillus,Bacillus velezensis (firmicutes),GCF_016904925.1,,yes,major,velezensis,Sam8H1,Lund University,492670,ncbi
GCF_006489255.1,PRJNA176687,ASM648925v1,Complete Genome,na,SAMN12015780,2019-06-26,GCA_006489255.1,full,Bacillus,Bacillus velezensis (firmicutes),GCF_006489255.1,,yes,major,velezensis,UCMB5007,University of Pretoria,492670,ncbi
GCF_006489235.1,PRJNA548267,ASM648923v1,Complete Genome,na,SAMN12015793,2019-06-26,GCA_006489235.1,full,Bacillus,Bacillus velezensis (firmicutes),GCF_006489235.1,,yes,major,velezensis,UCMB5044,University of Pretoria,492670,ncbi
GCF_014358035.1,PRJNA638177,ASM1435803v1,Complete Genome,na,SAMN15166088,2020-09-01,GCA_014358035.1,full,Bacillus,Bacillus velezensis (firmicutes),GCF_014358035.1,,yes,major,velezensis,YB-130,Henan Academy of Agricultural Sciences,492670,ncbi
GCF_012647845.1,PRJNA616328,ASM1264784v1,Complete Genome,na,SAMN14479760,2020-04-22,GCA_012647845.1,full,Bacillus,Bacillus velezensis (firmicutes),GCF_012647845.1,,yes,major,velezensis,UCMB5140,University of Pretoria,492670,ncbi
GCF_024610615.1,PRJNA865468,ASM2461061v1,Complete Genome,na,SAMN30113575,2022-08-10,GCA_024610615.1,full,Bacillus,Bacillus velezensis (firmicutes),GCF_024610615.1,,yes,major,velezensis,PMC206,Probiotics Microbiome Convergence Center,492670,ncbi
GCF_023921085.1,PRJNA828102,ASM2392108v1,Complete Genome,na,SAMN29096890,2022-06-27,GCA_023921085.1,full,Bacillus,Bacillus velezensis (firmicutes),GCF_023921085.1,,yes,major,velezensis,Ag75,AgBio,492670,ncbi
GCF_002237515.1,PRJNA395123,ASM223751v1,Complete Genome,na,SAMN07371515,2017-07-31,GCA_002237515.1,full,Bacillus,Bacillus velezensis (firmicutes),GCF_002237515.1,,yes,major,velezensis,TB1501,Tianjin science and technology plan projects 17YFZCNC00430,492670,ncbi
GCF_016888865.1,PRJNA698709,ASM1688886v1,Complete Genome,na,SAMN17734755,2021-02-15,GCA_016888865.1,full,Bacillus,Bacillus velezensis (firmicutes),GCF_016888865.1,,yes,major,velezensis,TB918,Tianjin Academy of Agricultural Sciences,492670,ncbi
GCF_003546955.1,PRJNA489227,ASM354695v1,Complete Genome,na,SAMN09951221,2018-09-12,GCA_003546955.1,full,Bacillus,Bacillus velezensis (firmicutes),GCF_003546955.1,,yes,major,velezensis,BIM B-439D,"Institute of Microbiology, Belarus National Academy of Sciences",492670,ncbi
GCF_002850475.1,PRJNA381111,ASM285047v1,Complete Genome,na,SAMN06670433,2018-01-03,GCA_002850475.1,full,Bacillus,Bacillus velezensis (firmicutes),GCF_002850475.1,,yes,major,velezensis,GFP-2,Zhejiang University,492670,ncbi
GCF_003071465.1,PRJNA383090,ASM307146v1,Complete Genome,na,SAMN06759344,2018-04-25,GCA_003071465.1,full,Bacillus,Bacillus velezensis (firmicutes),GCF_003071465.1,,yes,major,velezensis,GYL4,Korea University,492670,ncbi
GCF_003573875.1,PRJDB6384,ASM357387v1,Complete Genome,na,SAMD00094859,2017-10-26,GCA_003573875.1,full,Bacillus,Bacillus velezensis (firmicutes),GCF_003573875.1,,yes,major,velezensis,S141,"School of Biotechnology, Institute of Agricultural Technology, Suranaree University of Technology",492670,ncbi
GCF_015239615.1,PRJNA640882,ASM1523961v1,Complete Genome,na,SAMN15336677,2020-11-05,GCA_015239615.1,full,Bacillus,Bacillus velezensis (firmicutes),GCF_015239615.1,,yes,major,velezensis,LF01,Chinese Academy of Fishery Sciences,492670,ncbi
GCF_018629015.1,PRJNA728828,ASM1862901v1,Complete Genome,na,SAMN19104542,2021-06-02,GCA_018629015.1,full,Bacillus,Bacillus velezensis (firmicutes),GCF_018629015.1,,yes,major,velezensis,VCN56,Institute of Biotechnology,492670,ncbi
GCF_019163475.1,PRJNA728388,ASM1916347v1,Complete Genome,na,SAMN19079027,2021-07-07,GCA_019163475.1,full,Bacillus,Bacillus velezensis (firmicutes),GCF_019163475.1,,yes,major,velezensis,YYC,Qiqihar University,492670,ncbi
GCF_019754015.1,PRJNA755167,ASM1975401v1,Complete Genome,na,SAMN20821524,2021-08-25,GCA_019754015.1,full,Bacillus,Bacillus velezensis (firmicutes),GCF_019754015.1,,yes,major,velezensis,LZN01,Qiqihar university,492670,ncbi
GCF_023516175.1,PRJNA837386,ASM2351617v1,Complete Genome,na,SAMN28200418,2022-05-22,GCA_023516175.1,full,Bacillus,Bacillus velezensis (firmicutes),GCF_023516175.1,,yes,major,velezensis,2e,Guizhou University,492670,ncbi
GCF_002556565.1,PRJNA412668,ASM255656v1,Complete Genome,na,SAMN07722662,2017-10-16,GCA_002556565.1,full,Bacillus,Bacillus velezensis (firmicutes),GCF_002556565.1,,yes,major,velezensis,LABIM40,Londrina State University,492670,ncbi
GCF_009914135.1,PRJNA438180,ASM991413v1,Complete Genome,na,SAMN08874437,2020-01-22,GCA_009914135.1,full,Bacillus,Bacillus velezensis (firmicutes),GCF_009914135.1,,yes,major,velezensis,SRCM102752,Microbial Institute for Fermentation Industry,492670,ncbi
GCF_014706595.1,PRJNA579477,ASM1470659v1,Complete Genome,na,SAMN13111910,2020-09-23,GCA_014706595.1,full,Bacillus,Bacillus velezensis (firmicutes),GCF_014706595.1,,yes,major,velezensis,AK-0,Andong national university,492670,ncbi
GCF_009856975.1,PRJNA590330,ASM985697v1,Complete Genome,na,SAMN13324593,2020-01-12,GCA_009856975.1,full,Bacillus,Bacillus velezensis (firmicutes),GCF_009856975.1,,yes,major,velezensis,DH8043,university of Shanghai for science and technology,492670,ncbi
GCF_023586825.1,PRJNA806727,ASM2358682v1,Complete Genome,na,SAMN25898145,2022-05-30,GCA_023586825.1,full,Bacillus,Bacillus velezensis (firmicutes),GCF_023586825.1,,no,major,velezensis,V 3.14,Agrofirma Urozhaynaya LLC,492670,ncbi
GCF_023586845.1,PRJNA806727,ASM2358684v1,Complete Genome,na,SAMN25898146,2022-05-30,GCA_023586845.1,full,Bacillus,Bacillus velezensis (firmicutes),GCF_023586845.1,,no,major,velezensis,R 4.6,Agrofirma Urozhaynaya LLC,492670,ncbi
GCF_009913475.1,PRJNA438180,ASM991347v1,Complete Genome,na,SAMN08707589,2020-01-22,GCA_009913475.1,full,Bacillus,Bacillus velezensis (firmicutes),GCF_009913475.1,,yes,major,velezensis,SRCM102746,Microbial Institute for Fermentation Industry,492670,ncbi
GCF_009913355.1,PRJNA438180,ASM991335v1,Complete Genome,na,SAMN08707586,2020-01-22,GCA_009913355.1,full,Bacillus,Bacillus velezensis (firmicutes),GCF_009913355.1,,yes,major,velezensis,SRCM102743,Microbial Institute for Fermentation Industry,492670,ncbi
GCF_002105595.1,PRJNA382661,ASM210559v1,Complete Genome,na,SAMN06711603,2017-04-24,GCA_002105595.1,full,Bacillus,Bacillus velezensis (firmicutes),GCF_002105595.1,,yes,major,velezensis,9D-6,Agriculture and Agri-Food Canada,492670,ncbi
GCF_023823735.1,PRJNA770896,ASM2382373v1,Complete Genome,na,SAMN22304395,2022-06-21,GCA_023823735.1,full,Bacillus,Bacillus velezensis (firmicutes),GCF_023823735.1,,yes,major,velezensis,CMF18,Huazhong Agricultural University,492670,ncbi
GCF_023278305.1,PRJNA716758,ASM2327830v1,Complete Genome,na,SAMN18451302,2022-05-09,GCA_023278305.1,full,Bacillus,Bacillus velezensis (firmicutes),GCF_023278305.1,,yes,major,velezensis,SC60,"Yantai Institute of Coastal Zone Research,Chinese Academy of Sciences",492670,ncbi
GCF_024408125.1,PRJNA859771,ASM2440812v1,Complete Genome,na,SAMN29794660,2022-07-25,GCA_024408125.1,full,Bacillus,Bacillus velezensis (firmicutes),GCF_024408125.1,,yes,major,velezensis,906,Huazhong Agricultural University,492670,ncbi
GCF_021495995.1,PRJNA796202,ASM2149599v1,Complete Genome,na,SAMN24826655,2022-01-18,GCA_021495995.1,full,Bacillus,Bacillus velezensis (firmicutes),GCF_021495995.1,,yes,major,velezensis,Yao,Shangqiu Normal University,492670,ncbi
GCF_003073455.1,PRJNA451464,ASM307345v1,Complete Genome,na,SAMN08971201,2018-04-30,GCA_003073455.1,full,Bacillus,Bacillus velezensis (firmicutes),GCF_003073455.1,,yes,major,velezensis,LDO2,HeNan University of Technology,492670,ncbi
GCF_004799565.1,PRJNA529593,ASM479956v1,Complete Genome,na,SAMN11397814,2019-04-18,GCA_004799565.1,full,Bacillus,Bacillus velezensis (firmicutes),GCF_004799565.1,,yes,major,velezensis,UFLA258,Federal University of Lavras,492670,ncbi
GCF_017948225.1,PRJNA719969,ASM1794822v1,Complete Genome,na,SAMN18629023,2021-04-14,GCA_017948225.1,full,Bacillus,Bacillus velezensis (firmicutes),GCF_017948225.1,,yes,major,velezensis,VY03,"Institute of Microbiology and Biotechnology, Vietnam National University, Hanoi",492670,ncbi
GCF_016766595.1,PRJNA691874,ASM1676659v1,Complete Genome,na,SAMN17306585,2021-01-28,GCA_016766595.1,full,Bacillus,Bacillus velezensis (firmicutes),GCF_016766595.1,,yes,major,velezensis,GUMT319,Guizhou University,492670,ncbi
GCF_024138575.1,PRJNA771961,ASM2413857v1,Complete Genome,na,SAMN22352913,2022-07-05,GCA_024138575.1,full,Bacillus,Bacillus velezensis (firmicutes),GCF_024138575.1,,yes,major,velezensis,TPS3N,Guangdong Ocean University,492670,ncbi
GCF_008244925.1,PRJNA562567,ASM824492v1,Complete Genome,na,SAMN12625031,2019-09-03,GCA_008244925.1,full,Bacillus,Bacillus velezensis (firmicutes),GCF_008244925.1,,yes,major,velezensis,ONU 553,Odessa National after I.I. Mechnikov,492670,ncbi
GCF_016065635.1,PRJNA683031,ASM1606563v1,Complete Genome,na,SAMN17016246,2020-12-15,GCA_016065635.1,full,Bacillus,Bacillus velezensis (firmicutes),GCF_016065635.1,,yes,major,velezensis,LBUM1082,Universite de Moncton,492670,ncbi
GCF_000815275.2,PRJNA271043,ASM81527v2,Complete Genome,na,SAMN03272507,2019-04-23,GCA_000815275.2,full,Bacillus,Bacillus velezensis (firmicutes),GCF_000815275.2,,yes,major,velezensis,LPL-K103,China Agricultural University,492670,ncbi
GCF_015277495.1,PRJNA669256,ASM1527749v1,Complete Genome,na,SAMN16450587,2020-11-07,GCA_015277495.1,full,Bacillus,Bacillus velezensis (firmicutes),GCF_015277495.1,,yes,major,velezensis,KMU01,Dongduk Women's University,492670,ncbi
GCF_024917135.1,PRJNA873857,ASM2491713v1,Complete Genome,na,SAMN30502274,2022-09-04,GCA_024917135.1,full,Bacillus,Bacillus velezensis (firmicutes),GCF_024917135.1,,yes,major,velezensis,TH-1,Guizhou University of Traditional Medicine,492670,ncbi
GCF_004329055.1,PRJNA523053,ASM432905v1,Complete Genome,na,SAMN10963365,2019-03-06,GCA_004329055.1,full,Bacillus,Bacillus velezensis (firmicutes),GCF_004329055.1,,yes,major,velezensis,ANSB01E,China Agricultural University,492670,ncbi
GCF_014622705.1,PRJNA660296,ASM1462270v1,Complete Genome,na,SAMN15944840,2020-09-14,GCA_014622705.1,full,Bacillus,Bacillus velezensis (firmicutes),GCF_014622705.1,,yes,major,velezensis,ZF145,Chinese Academy of Agricultural Sciences,492670,ncbi
GCF_003612755.1,PRJNA491562,ASM361275v1,Complete Genome,na,SAMN10080444,2018-10-04,GCA_003612755.1,full,Bacillus,Bacillus velezensis (firmicutes),GCF_003612755.1,,yes,major,velezensis,JT3-1,Lanzhou Veterinary Research Institute,492670,ncbi
GCF_024637955.1,PRJNA827506,ASM2463795v1,Complete Genome,na,SAMN27611283,2022-08-12,GCA_024637955.1,full,Bacillus,Bacillus velezensis (firmicutes),GCF_024637955.1,,yes,major,velezensis,EM-1,Tobacco Research Institute of Chinese Academy of Agricultural Sciences,492670,ncbi
GCF_003045165.1,PRJNA448279,ASM304516v1,Complete Genome,na,SAMN08826799,2018-04-09,GCA_003045165.1,full,Bacillus,Bacillus velezensis (firmicutes),GCF_003045165.1,,yes,major,velezensis,DR-08,Chonnam National University,492670,ncbi
GCF_021650855.1,PRJNA799080,ASM2165085v1,Complete Genome,na,SAMN25145124,2022-01-27,GCA_021650855.1,full,Bacillus,Bacillus velezensis (firmicutes),GCF_021650855.1,,yes,major,velezensis,JJ47,National Institute of Agricultural Science,492670,ncbi
GCF_023516155.1,PRJNA837052,ASM2351615v1,Complete Genome,na,SAMN28187200,2022-05-22,GCA_023516155.1,full,Bacillus,Bacillus velezensis (firmicutes),GCF_023516155.1,,yes,major,velezensis,H208,Hubei Academy of Agricultural Sciences,492670,ncbi
GCF_023516195.1,PRJNA837401,ASM2351619v1,Complete Genome,na,SAMN28200750,2022-05-22,GCA_023516195.1,full,Bacillus,Bacillus velezensis (firmicutes),GCF_023516195.1,,yes,major,velezensis,ES2-4,Sichuan Normal University,492670,ncbi
GCF_024734625.1,PRJNA870650,ASM2473462v1,Complete Genome,na,SAMN30381276,2022-08-24,GCA_024734625.1,full,Bacillus,Bacillus velezensis (firmicutes),GCF_024734625.1,,yes,major,velezensis,ZN-S10,Zhejiang A&F University,492670,ncbi
GCF_009362235.1,PRJNA576327,ASM936223v1,Complete Genome,na,SAMN12990507,2019-10-26,GCA_009362235.1,full,Bacillus,Bacillus velezensis (firmicutes),GCF_009362235.1,,yes,major,velezensis,FJAT-52631,Agricultural Bioresources Research Institute,492670,ncbi
GCF_019222745.1,PRJNA743791,ASM1922274v1,Complete Genome,na,SAMN20060704,2021-07-15,GCA_019222745.1,full,Bacillus,Bacillus velezensis (firmicutes),GCF_019222745.1,,yes,major,velezensis,BS-G1,College of Life Science,492670,ncbi
GCF_002072695.1,PRJNA379631,ASM207269v1,Complete Genome,na,SAMN06617410,2017-03-27,GCA_002072695.1,full,Bacillus,Bacillus velezensis (firmicutes),GCF_002072695.1,,yes,major,velezensis,JTYP2,Shandong Agricultural University,492670,ncbi
GCF_022760025.1,PRJNA815467,ASM2276002v1,Complete Genome,na,SAMN26589411,2022-03-30,GCA_022760025.1,full,Bacillus,Bacillus velezensis (firmicutes),GCF_022760025.1,,yes,major,velezensis,AP3,ianjin University of Science and Technology,492670,ncbi
GCF_008802875.1,PRJNA574012,ASM880287v1,Complete Genome,na,SAMN12838279,2019-10-02,GCA_008802875.1,full,Bacillus,Bacillus velezensis (firmicutes),GCF_008802875.1,,yes,major,velezensis,LC1,Leshan nomal university,492670,ncbi
GCF_024218535.1,PRJNA854062,ASM2421853v1,Complete Genome,na,SAMN29417370,2022-07-12,GCA_024218535.1,full,Bacillus,Bacillus velezensis (firmicutes),GCF_024218535.1,,yes,major,velezensis,PHP1601,University of Kwa Zulu Natal,492670,ncbi
GCF_003555525.1,PRJNA489737,ASM355552v1,Complete Genome,na,SAMN09988106,2018-09-13,GCA_003555525.1,full,Bacillus,Bacillus velezensis (firmicutes),GCF_003555525.1,,yes,major,velezensis,ZF2,Chinese Academy of Agricultural Sciences,492670,ncbi
GCF_001685645.1,PRJNA318322,ASM168564v1,Complete Genome,na,SAMN04816858,2016-07-15,GCA_001685645.1,full,Bacillus,Bacillus velezensis (firmicutes),GCF_001685645.1,,yes,major,velezensis,S3-1,Shanghai Normal University,492670,ncbi
GCF_018775385.1,PRJNA657983,ASM1877538v1,Complete Genome,na,SAMN15854525,2021-06-08,GCA_018775385.1,full,Bacillus,Bacillus velezensis (firmicutes),GCF_018775385.1,,yes,major,velezensis,J17-4,Zhongkai University of Agriculture and Engineering,492670,ncbi
GCF_014961825.1,PRJNA668872,ASM1496182v1,Complete Genome,na,SAMN16425416,2020-10-27,GCA_014961825.1,full,Bacillus,Bacillus velezensis (firmicutes),GCF_014961825.1,,yes,major,velezensis,GY65,Chinese Academy of Fishery Sciences,492670,ncbi
GCF_024499135.1,PRJNA728532,ASM2449913v1,Complete Genome,na,SAMN19091670,2022-08-01,GCA_024499135.1,full,Bacillus,Bacillus velezensis (firmicutes),GCF_024499135.1,,yes,major,velezensis,C5,Beijing University of Chemical Technology,492670,ncbi
GCF_002192235.1,PRJNA361322,ASM219223v1,Complete Genome,na,SAMN06231161,2017-06-13,GCA_002192235.1,full,Bacillus,Bacillus velezensis (firmicutes),GCF_002192235.1,,yes,major,velezensis,GQJK49,"Shandong Agricultural University, college of life science",492670,ncbi
GCF_006974185.1,PRJNA403974,ASM697418v1,Complete Genome,na,SAMN07627062,2019-07-15,GCA_006974185.1,full,Bacillus,Bacillus velezensis (firmicutes),GCF_006974185.1,,yes,major,velezensis,LG37,huazhong agriculture university,492670,ncbi
GCF_013367755.1,PRJNA639458,ASM1336775v1,Complete Genome,na,SAMN15237753,2020-06-23,GCA_013367755.1,full,Bacillus,Bacillus velezensis (firmicutes),GCF_013367755.1,,yes,major,velezensis,WLYS23,Chinese Academy of Fishery Sciences,492670,ncbi
GCF_011769925.1,PRJNA613974,ASM1176992v1,Complete Genome,na,SAMN14422846,2020-03-30,GCA_011769925.1,full,Bacillus,Bacillus velezensis (firmicutes),GCF_011769925.1,,yes,major,velezensis,BIM B-1312D,"Institute of Microbiology, Belarus National Academy of Sciences",492670,ncbi
GCF_016801735.1,PRJNA672175,ASM1680173v1,Complete Genome,na,SAMN16560522,2021-02-02,GCA_016801735.1,full,Bacillus,Bacillus velezensis (firmicutes),GCF_016801735.1,,yes,major,velezensis,WSM-1,CHINESE ACADEMY OF SCIENCES,492670,ncbi
GCF_022869125.1,PRJNA822036,ASM2286912v1,Complete Genome,na,SAMN27163218,2022-04-10,GCA_022869125.1,full,Bacillus,Bacillus velezensis (firmicutes),GCF_022869125.1,,yes,major,velezensis,GUIA,CHINESE ACADEMY OF SCIENCES,492670,ncbi
GCF_023822685.1,PRJNA735536,ASM2382268v1,Complete Genome,na,SAMN19588527,2022-06-21,GCA_023822685.1,full,Bacillus,Bacillus velezensis (firmicutes),GCF_023822685.1,,yes,major,velezensis,NJ13,Jilin Agricultural University,492670,ncbi
GCF_011100445.1,PRJNA609524,ASM1110044v1,Complete Genome,na,SAMN14253886,2020-03-10,GCA_011100445.1,full,Bacillus,Bacillus velezensis (firmicutes),GCF_011100445.1,,yes,major,velezensis,UB2017,Jiangxi Agricultural University,492670,ncbi
GCF_021390055.1,PRJNA789728,ASM2139005v1,Complete Genome,na,SAMN24147913,2022-01-08,GCA_021390055.1,full,Bacillus,Bacillus velezensis (firmicutes),GCF_021390055.1,,yes,major,velezensis,AB191,Microbiology Insititute of Shaanxi,492670,ncbi
GCF_014841075.1,PRJNA665548,ASM1484107v1,Complete Genome,na,SAMN16261144,2020-10-04,GCA_014841075.1,full,Bacillus,Bacillus velezensis (firmicutes),GCF_014841075.1,,yes,major,velezensis,BSC16a,Lanzhou Veterinary Research Institute,492670,ncbi
GCF_013201135.1,PRJNA632588,ASM1320113v1,Complete Genome,na,SAMN14912738,2020-05-31,GCA_013201135.1,full,Bacillus,Bacillus velezensis (firmicutes),GCF_013201135.1,,yes,major,velezensis,A2,Shenyang Agricultural University,492670,ncbi
GCF_002845365.1,PRJNA422024,ASM284536v1,Complete Genome,na,SAMN08166440,2017-12-20,GCA_002845365.1,full,Bacillus,Bacillus velezensis (firmicutes),GCF_002845365.1,,yes,major,velezensis,CMT-6,Guangdong Ocean University,492670,ncbi
GCF_013701805.1,PRJNA639895,ASM1370180v1,Complete Genome,na,SAMN15293208,2020-07-27,GCA_013701805.1,full,Bacillus,Bacillus velezensis (firmicutes),GCF_013701805.1,,yes,major,velezensis,K01,China Agricultural University,492670,ncbi
GCF_015291865.1,PRJNA517579,ASM1529186v1,Complete Genome,na,SAMN10838850,2020-11-09,GCA_015291865.1,full,Bacillus,Bacillus velezensis (firmicutes),GCF_015291865.1,,yes,major,velezensis,DTU001,Technical University of Denmark,492670,ncbi
GCF_020084885.1,PRJNA740159,ASM2008488v1,Complete Genome,na,SAMN19822038,2021-09-21,GCA_020084885.1,full,Bacillus,Bacillus velezensis (firmicutes),GCF_020084885.1,,yes,major,velezensis,SWUJ1,Southwest University,492670,ncbi
GCF_019603335.1,PRJNA752918,ASM1960333v1,Complete Genome,na,SAMN20667757,2021-08-16,GCA_019603335.1,full,Bacillus,Bacillus velezensis (firmicutes),GCF_019603335.1,,yes,major,velezensis,B4-7,Yangtze University,492670,ncbi
GCF_002057535.1,PRJNA350878,ASM205753v1,Complete Genome,na,SAMN05949245,2017-03-21,GCA_002057535.1,full,Bacillus,Bacillus velezensis (firmicutes),GCF_002057535.1,,yes,major,velezensis,sx01604,Beijing Academy of Agricultural And Forestry Sciences,492670,ncbi
GCF_022370935.1,PRJNA807387,ASM2237093v1,Complete Genome,na,SAMN21927082,2022-02-23,GCA_022370935.1,full,Bacillus,Bacillus velezensis (firmicutes),GCF_022370935.1,,yes,major,velezensis,HNU24,Hainan Normal University,492670,ncbi
GCF_013284785.2,PRJNA634832,ASM1328478v2,Complete Genome,na,SAMN15009897,2021-11-01,GCA_013284785.2,full,Bacillus,Bacillus velezensis (firmicutes),GCF_013284785.2,,yes,major,velezensis,BT2.4,ENDOBICA,492670,ncbi
GCF_013348705.1,PRJNA638691,ASM1334870v1,Complete Genome,na,SAMN15205599,2020-06-17,GCA_013348705.1,full,Bacillus,Bacillus velezensis (firmicutes),GCF_013348705.1,,yes,major,velezensis,KKLW,Qinghai University,492670,ncbi
GCF_001752685.2,PRJNA315577,ASM175268v2,Complete Genome,na,SAMN04566106,2018-05-18,GCA_001752685.2,full,Bacillus,Bacillus velezensis (firmicutes),GCF_001752685.2,,yes,major,velezensis,KD1,Chung-Ang Univiersity,492670,ncbi
GCF_023823715.1,PRJNA770896,ASM2382371v1,Complete Genome,na,SAMN22304394,2022-06-21,GCA_023823715.1,full,Bacillus,Bacillus velezensis (firmicutes),GCF_023823715.1,,yes,major,velezensis,CK17,Huazhong Agricultural University,492670,ncbi
GCF_016406185.1,PRJNA650019,ASM1640618v1,Complete Genome,na,SAMN17107973,2020-12-27,GCA_016406185.1,full,Bacillus,Bacillus velezensis (firmicutes),GCF_016406185.1,,yes,major,velezensis,Mr12,Henan University of Science and Technology,492670,ncbi
GCF_003390415.1,PRJNA484100,ASM339041v1,Complete Genome,na,SAMN09759669,2018-08-15,GCA_003390415.1,full,Bacillus,Bacillus velezensis (firmicutes),GCF_003390415.1,,yes,major,velezensis,B-4,Hunan Agricultural Biotechnology Research Institute,492670,ncbi
GCF_022494925.1,PRJNA555138,ASM2249492v1,Complete Genome,na,SAMN12301880,2022-03-07,GCA_022494925.1,full,Bacillus,Bacillus velezensis (firmicutes),GCF_022494925.1,,yes,major,velezensis,IM1,Chonnam National University,492670,ncbi
GCF_023093915.1,PRJNA826713,ASM2309391v1,Complete Genome,na,SAMN27578326,2022-04-24,GCA_023093915.1,full,Bacillus,Bacillus velezensis (firmicutes),GCF_023093915.1,,yes,major,velezensis,ZK-3,Nanjing Agricultural University,492670,ncbi
GCF_001687745.1,PRJNA322716,ASM168774v1,Complete Genome,na,SAMN05172932,2016-07-20,GCA_001687745.1,full,Bacillus,Bacillus velezensis (firmicutes),GCF_001687745.1,,yes,major,velezensis,LS69,"State Key Laboratory of Agricultural Microbiology, Huazhong Agricultural University",492670,ncbi
GCF_013694265.1,PRJNA644926,ASM1369426v1,Complete Genome,na,SAMN15484393,2020-07-26,GCA_013694265.1,full,Bacillus,Bacillus velezensis (firmicutes),GCF_013694265.1,,yes,major,velezensis,BIOMA BV10,Universidade Estadual de Londrina - UEL,492670,ncbi
GCF_013285085.2,PRJNA634914,ASM1328508v2,Complete Genome,na,SAMN15012571,2021-11-01,GCA_013285085.2,full,Bacillus,Bacillus velezensis (firmicutes),GCF_013285085.2,,yes,major,velezensis,BP1.2A,ENDOBICA,492670,ncbi
