genome_id,BioProject,assembly,assembly_level,assembly_type,biosample,date,genbank,genome_representation,genus,organism,refseq,refseq_category,refseq_genbank_identity,release_type,species,strain,submitter,tax_id,source
GCF_017570605.1,PRJNA700422,ASM1757060v1,Complete Genome,na,SAMN17831485,2021-03-23,GCA_017570605.1,full,Escherichia,Escherichia coli O89m:H10 (E. coli),GCF_017570605.1,,yes,major,coli,MIN12,Medical University of Bialystok,2810405,ncbi
GCF_017570625.1,PRJNA700422,ASM1757062v1,Complete Genome,na,SAMN17831484,2021-03-23,GCA_017570625.1,full,Escherichia,Escherichia coli O89m:H9 (E. coli),GCF_017570625.1,,yes,major,coli,MIN11,Medical University of Bialystok,2810406,ncbi
GCF_017570645.1,PRJNA700422,ASM1757064v1,Complete Genome,na,SAMN17831483,2021-03-23,GCA_017570645.1,full,Escherichia,Escherichia coli O126:H45 (E. coli),GCF_017570645.1,,yes,major,coli,MIN10,Medical University of Bialystok,2810407,ncbi
GCF_017570685.1,PRJNA700422,ASM1757068v1,Complete Genome,na,SAMN17831481,2021-03-23,GCA_017570685.1,full,Escherichia,Escherichia coli H20 (E. coli),GCF_017570685.1,,yes,major,coli,MIN6,Medical University of Bialystok,2810409,ncbi
GCF_017579865.1,PRJNA554345,ASM1757986v1,Complete Genome,na,SAMN12263369,2021-03-24,GCA_017579865.1,full,Escherichia,Escherichia coli (E. coli),GCF_017579865.1,,yes,major,coli,AR Bank #0346,USDA-ARS,562,ncbi
GCF_017603565.1,PRJNA715472,ASM1760356v1,Complete Genome,na,SAMN18350774,2021-03-29,GCA_017603565.1,full,Escherichia,Escherichia coli (E. coli),GCF_017603565.1,,yes,major,coli,SB0258h1,Massey University,562,ncbi
GCF_017604265.1,PRJNA716077,ASM1760426v1,Complete Genome,na,SAMN18394460,2021-03-29,GCA_017604265.1,full,Escherichia,Escherichia coli (E. coli),GCF_017604265.1,,yes,major,coli,K1508,Massey University,562,ncbi
GCF_017638965.1,PRJNA689691,ASM1763896v1,Complete Genome,na,SAMN17214848,2021-03-30,GCA_017638965.1,full,Escherichia,Escherichia coli (E. coli),GCF_017638965.1,,yes,major,coli,SBF45,University of Zurich,562,ncbi
GCF_017638985.1,PRJNA689691,ASM1763898v1,Complete Genome,na,SAMN17214847,2021-03-30,GCA_017638985.1,full,Escherichia,Escherichia coli (E. coli),GCF_017638985.1,,yes,major,coli,SBF22,University of Zurich,562,ncbi
GCF_017639005.1,PRJNA689691,ASM1763900v1,Complete Genome,na,SAMN17214846,2021-03-30,GCA_017639005.1,full,Escherichia,Escherichia coli (E. coli),GCF_017639005.1,,yes,major,coli,P19_598,University of Zurich,562,ncbi
GCF_017639025.1,PRJNA689691,ASM1763902v1,Complete Genome,na,SAMN17214845,2021-03-30,GCA_017639025.1,full,Escherichia,Escherichia coli (E. coli),GCF_017639025.1,,yes,major,coli,OW1E2,University of Zurich,562,ncbi
GCF_017639045.1,PRJNA689691,ASM1763904v1,Complete Genome,na,SAMN17214844,2021-03-30,GCA_017639045.1,full,Escherichia,Escherichia coli (E. coli),GCF_017639045.1,,yes,major,coli,ESBL_DR28,University of Zurich,562,ncbi
GCF_017639105.1,PRJNA689691,ASM1763910v1,Complete Genome,na,SAMN17214841,2021-03-30,GCA_017639105.1,full,Escherichia,Escherichia coli (E. coli),GCF_017639105.1,,yes,major,coli,ABW_S38,University of Zurich,562,ncbi
GCF_017639125.1,PRJNA689691,ASM1763912v1,Complete Genome,na,SAMN17214839,2021-03-30,GCA_017639125.1,full,Escherichia,Escherichia coli (E. coli),GCF_017639125.1,,yes,major,coli,ABW_A33,University of Zurich,562,ncbi
GCF_017639145.1,PRJNA689691,ASM1763914v1,Complete Genome,na,SAMN17214838,2021-03-30,GCA_017639145.1,full,Escherichia,Escherichia coli (E. coli),GCF_017639145.1,,yes,major,coli,ABW_A32,University of Zurich,562,ncbi
GCF_017639165.1,PRJNA689691,ASM1763916v1,Complete Genome,na,SAMN17214836,2021-03-30,GCA_017639165.1,full,Escherichia,Escherichia coli (E. coli),GCF_017639165.1,,yes,major,coli,027_SK3,University of Zurich,562,ncbi
GCF_017654165.1,PRJNA715114,ASM1765416v1,Complete Genome,na,SAMN18332132,2021-03-31,GCA_017654165.1,full,Escherichia,Escherichia coli (E. coli),GCF_017654165.1,,yes,major,coli,LWY6,Henan Agricultural University,562,ncbi
GCF_017654585.1,PRJNA689691,ASM1765458v1,Chromosome,na,SAMN17214840,2021-03-30,GCA_017654585.1,full,Escherichia,Escherichia coli (E. coli),GCF_017654585.1,,yes,major,coli,ABW_S22,University of Zurich,562,ncbi
GCF_017639185.1,PRJNA689691,ASM1763918v1,Complete Genome,na,SAMN17214837,2021-03-30,GCA_017639185.1,full,Escherichia,Escherichia coli (E. coli),GCF_017639185.1,,yes,major,coli,ABW_A19,University of Zurich,562,ncbi
GCF_017743075.1,PRJNA644256,ASM1774307v1,Complete Genome,na,SAMN18475704,2021-04-04,GCA_017743075.1,full,Escherichia,Escherichia coli (E. coli),GCF_017743075.1,,yes,major,coli,EC-JS426,University Hospital Frankfurt,562,ncbi
GCF_017815815.1,PRJNA624897,ASM1781581v1,Complete Genome,na,SAMN14609767,2021-04-07,GCA_017815815.1,full,Escherichia,Escherichia coli (E. coli),GCF_017815815.1,,yes,major,coli,SCU-101,Santa Clara University,562,ncbi
GCF_017868515.1,PRJNA628836,ASM1786851v1,Complete Genome,na,SAMN14752080,2021-04-08,GCA_017868515.1,full,Escherichia,Escherichia coli (E. coli),GCF_017868515.1,,yes,major,coli,QDFD216,College of Veterinary Medicine,562,ncbi
GCF_017896185.1,PRJNA691939,ASM1789618v1,Chromosome,na,SAMN17309455,2021-04-10,GCA_017896185.1,full,Escherichia,Escherichia coli (E. coli),GCF_017896185.1,,yes,major,coli,BW25113 frmA KO wo pUD9,University of Delaware,562,ncbi
GCF_017896205.1,PRJNA691939,ASM1789620v1,Chromosome,na,SAMN17309454,2021-04-10,GCA_017896205.1,full,Escherichia,Escherichia coli (E. coli),GCF_017896205.1,,yes,major,coli,BW25113 frmA KO,University of Delaware,562,ncbi
GCF_017896225.1,PRJNA691939,ASM1789622v1,Chromosome,na,SAMN17309453,2021-04-10,GCA_017896225.1,full,Escherichia,Escherichia coli (E. coli),GCF_017896225.1,,yes,major,coli,BW25113 frmA ihfA KO,University of Delaware,562,ncbi
GCF_017900955.1,PRJNA678715,ASM1790095v1,Complete Genome,na,SAMN16810913,2021-04-12,GCA_017900955.1,full,Escherichia,Escherichia coli (E. coli),GCF_017900955.1,,yes,major,coli,JA0265,University of North Carolina at Chapel Hill,562,ncbi
GCF_017900975.1,PRJNA678715,ASM1790097v1,Complete Genome,na,SAMN16810914,2021-04-12,GCA_017900975.1,full,Escherichia,Escherichia coli (E. coli),GCF_017900975.1,,yes,major,coli,JA0266,University of North Carolina at Chapel Hill,562,ncbi
GCF_017900995.1,PRJNA678715,ASM1790099v1,Complete Genome,na,SAMN16810912,2021-04-12,GCA_017900995.1,full,Escherichia,Escherichia coli (E. coli),GCF_017900995.1,,yes,major,coli,JA0257,University of North Carolina at Chapel Hill,562,ncbi
GCF_017901015.1,PRJNA678715,ASM1790101v1,Complete Genome,na,SAMN16810910,2021-04-12,GCA_017901015.1,full,Escherichia,Escherichia coli (E. coli),GCF_017901015.1,,yes,major,coli,NC101,University of North Carolina at Chapel Hill,562,ncbi
GCF_017903455.1,PRJNA719724,ASM1790345v1,Complete Genome,na,SAMN18615003,2021-04-12,GCA_017903455.1,full,Escherichia,Escherichia coli (E. coli),GCF_017903455.1,,yes,major,coli,PK5074,Yangzhou University,562,ncbi
GCF_018071945.1,PRJNA812595,ASM1807194v2,Complete Genome,na,SAMN15907123,2022-12-27,GCA_018071945.2,full,Escherichia,Escherichia coli (E. coli),GCF_018071945.1,,yes,major,coli,2020CK-00188,Utah Public Health Laboratory Infectious Disease submission group,562,ncbi
GCF_018075285.1,PRJNA720492,ASM1807528v1,Complete Genome,na,SAMN18652119,2021-04-19,GCA_018075285.1,full,Escherichia,Escherichia coli (E. coli),GCF_018075285.1,,yes,major,coli,EC2341,Zhejiang Provincial People's Hospital,562,ncbi
GCF_018075345.1,PRJNA681611,ASM1807534v1,Complete Genome,na,SAMN16963731,2021-04-19,GCA_018075345.1,full,Escherichia,Escherichia coli (E. coli),GCF_018075345.1,,yes,major,coli,T159A,Western University,562,ncbi
GCF_018085225.1,PRJNA663878,ASM1808522v1,Complete Genome,na,SAMN18530112,2021-04-19,GCA_018085225.1,full,Escherichia,Escherichia coli O128ac:H12 (E. coli),GCF_018085225.1,,yes,major,coli,AW1.7,US Meat Animal Research Center-ARS,2822132,ncbi
GCF_018075305.1,PRJNA720498,ASM1807530v1,Complete Genome,na,SAMN18652183,2021-04-19,GCA_018075305.1,full,Escherichia,Escherichia coli (E. coli),GCF_018075305.1,,yes,major,coli,2547,Zhejiang Provincial People's Hospital,562,ncbi
GCF_018128405.1,PRJNA698767,ASM1812840v1,Complete Genome,na,SAMN17736024,2021-04-22,GCA_018128405.1,full,Escherichia,Escherichia coli (E. coli),GCF_018128405.1,,yes,major,coli,3347558,University of Bern,562,ncbi
GCF_018141145.1,PRJNA638999,ASM1814114v1,Complete Genome,na,SAMN15214392,2021-04-27,GCA_018141145.1,full,Escherichia,Escherichia coli (E. coli),GCF_018141145.1,,yes,major,coli,EC50,Shandong Agricultural University,562,ncbi
GCF_018141125.1,PRJNA639400,ASM1814112v1,Complete Genome,na,SAMN15235523,2021-04-27,GCA_018141125.1,full,Escherichia,Escherichia coli (E. coli),GCF_018141125.1,,yes,major,coli,EC31,Shandong Agricultural University,562,ncbi
GCF_018141225.1,PRJNA488670,ASM1814122v1,Complete Genome,na,SAMN09939624,2021-04-27,GCA_018141225.1,full,Escherichia,Escherichia coli (E. coli),GCF_018141225.1,,yes,major,coli,E166,Nanjing Agricultural University,562,ncbi
GCF_018141245.1,PRJNA488670,ASM1814124v1,Complete Genome,na,SAMN09939625,2021-04-27,GCA_018141245.1,full,Escherichia,Escherichia coli (E. coli),GCF_018141245.1,,yes,major,coli,CT29,Nanjing Agricultural University,562,ncbi
GCF_018141265.1,PRJNA488670,ASM1814126v1,Complete Genome,na,SAMN09939627,2021-04-27,GCA_018141265.1,full,Escherichia,Escherichia coli (E. coli),GCF_018141265.1,,yes,major,coli,CT30,Nanjing Agricultural University,562,ncbi
GCF_018199975.1,PRJNA723453,ASM1819997v1,Complete Genome,na,SAMN18818538,2021-04-29,GCA_018199975.1,full,Escherichia,Escherichia coli (E. coli),GCF_018199975.1,,yes,major,coli,EC11,Jinhua Central Hospital,562,ncbi
GCF_018223665.1,PRJNA723701,ASM1822366v1,Complete Genome,na,SAMN18825576,2021-05-02,GCA_018223665.1,full,Escherichia,Escherichia coli (E. coli),GCF_018223665.1,,yes,major,coli,MFDS1006657,National Institute of Food and Drug Safety Evaluation,562,ncbi
GCF_018255835.1,PRJNA724799,ASM1825583v1,Complete Genome,na,SAMN18859087,2021-05-04,GCA_018255835.1,full,Escherichia,Escherichia coli (E. coli),GCF_018255835.1,,yes,major,coli,SH19PTE6,Yangzhou University,562,ncbi
GCF_018279085.1,PRJNA595645,ASM1827908v1,Complete Genome,na,SAMN13563033,2021-05-05,GCA_018279085.1,full,Escherichia,Escherichia coli (E. coli),GCF_018279085.1,,yes,major,coli,J-8,Northwest A&F University,562,ncbi
GCF_018279125.1,PRJNA595647,ASM1827912v1,Complete Genome,na,SAMN13563036,2021-05-05,GCA_018279125.1,full,Escherichia,Escherichia coli (E. coli),GCF_018279125.1,,yes,major,coli,19-5,Northwest A&F University,562,ncbi
GCF_018279225.1,PRJNA595644,ASM1827922v1,Complete Genome,na,SAMN13563032,2021-05-05,GCA_018279225.1,full,Escherichia,Escherichia coli (E. coli),GCF_018279225.1,,yes,major,coli,tcmA_3,Northwest A&F University,562,ncbi
GCF_018343835.1,PRJNA701072,ASM1834383v1,Complete Genome,na,SAMN16810911,2021-05-12,GCA_018343835.1,full,Escherichia,Escherichia coli (E. coli),GCF_018343835.1,,yes,major,coli,JA0072,University of North Carolina at Chapel Hill,562,ncbi
GCF_018279585.1,PRJNA510288,ASM1827958v1,Complete Genome,na,SAMN10601610,2021-05-05,GCA_018279585.1,full,Escherichia,Escherichia coli (E. coli),GCF_018279585.1,,yes,major,coli,ATCC 98082,Shanghai Institutes for Biological Sciences (SIBS) of Chinese Academy of Sciences (CAS),562,ncbi
GCF_018316615.1,PRJNA723453,ASM1831661v1,Complete Genome,na,SAMN18877259,2021-05-10,GCA_018316615.1,full,Escherichia,Escherichia coli (E. coli),GCF_018316615.1,,yes,major,coli,EC16,Jinhua Central Hospital,562,ncbi
GCF_018361365.1,PRJNA719994,ASM1836136v1,Complete Genome,na,SAMN18630606,2021-05-14,GCA_018361365.1,full,Escherichia,Escherichia coli (E. coli),GCF_018361365.1,,yes,major,coli,184/2aE,Universidade Federal do Rio de Janeiro,562,ncbi
GCF_018394415.1,PRJNA728803,ASM1839441v1,Complete Genome,na,SAMN19103544,2021-05-18,GCA_018394415.1,full,Escherichia,Escherichia coli (E. coli),GCF_018394415.1,,yes,major,coli,CS18F,Henan Agricultural University,562,ncbi
GCF_018415975.1,PRJNA649866,ASM1841597v1,Complete Genome,na,SAMN15684126,2021-05-20,GCA_018415975.1,full,Escherichia,Escherichia coli (E. coli),GCF_018415975.1,,yes,major,coli,TCM_B_2,Northwest A&F University,562,ncbi
GCF_018415995.1,PRJNA649870,ASM1841599v1,Complete Genome,na,SAMN15684191,2021-05-20,GCA_018415995.1,full,Escherichia,Escherichia coli (E. coli),GCF_018415995.1,,yes,major,coli,EC_J_9,Northwest A&F University,562,ncbi
GCF_018417715.1,PRJNA701546,ASM1841771v1,Complete Genome,na,SAMN17885487,2021-05-20,GCA_018417715.1,full,Escherichia,Escherichia coli (E. coli),GCF_018417715.1,,yes,major,coli,K-12 J53,University of Nottingham,562,ncbi
GCF_018460065.1,PRJNA728869,ASM1846006v1,Complete Genome,na,SAMN19105289,2021-05-24,GCA_018460065.1,full,Escherichia,Escherichia coli (E. coli),GCF_018460065.1,,yes,major,coli,no107,Quanzhou Women's and Children's Hospital,562,ncbi
GCF_018499805.2,PRJNA702614,ASM1849980v2,Complete Genome,na,SAMN19090730,2022-09-22,GCA_018499805.2,full,Escherichia,Escherichia coli (E. coli),GCF_018499805.2,,yes,major,coli,JNQH498,The First Affiliated Hospital of Shandong First Medical University,562,ncbi
GCF_018499845.2,PRJNA702614,ASM1849984v2,Complete Genome,na,SAMN19090729,2022-03-09,GCA_018499845.2,full,Escherichia,Escherichia coli (E. coli),GCF_018499845.2,,yes,major,coli,JNQH497,The First Affiliated Hospital of Shandong First Medical University,562,ncbi
GCF_018628815.1,PRJNA674993,ASM1862881v1,Complete Genome,na,SAMN16686196,2021-06-02,GCA_018628815.1,full,Escherichia,Escherichia coli (E. coli),GCF_018628815.1,,yes,major,coli,Stbl4,University of Tuebingen,562,ncbi
GCF_018734065.1,PRJNA729869,ASM1873406v1,Complete Genome,na,SAMN19237597,2021-06-07,GCA_018734065.1,full,Escherichia,Escherichia coli (E. coli),GCF_018734065.1,,yes,major,coli,F11,University of Queensland,562,ncbi
GCF_018771465.1,PRJNA732846,ASM1877146v1,Complete Genome,na,SAMN19349419,2021-06-08,GCA_018771465.1,full,Escherichia,Escherichia coli (E. coli),GCF_018771465.1,,yes,major,coli,Survcare253,Justus-Liebig-University Giessen,562,ncbi
GCF_018771545.1,PRJNA732846,ASM1877154v1,Complete Genome,na,SAMN19349416,2021-06-08,GCA_018771545.1,full,Escherichia,Escherichia coli (E. coli),GCF_018771545.1,,yes,major,coli,Survcare045,Justus-Liebig-University Giessen,562,ncbi
GCF_018771585.1,PRJNA732846,ASM1877158v1,Complete Genome,na,SAMN19349425,2021-06-08,GCA_018771585.1,full,Escherichia,Escherichia coli (E. coli),GCF_018771585.1,,yes,major,coli,Survcare321,Justus-Liebig-University Giessen,562,ncbi
GCF_018798845.1,PRJNA734472,ASM1879884v1,Complete Genome,na,SAMN19493560,2021-06-09,GCA_018798845.1,full,Escherichia,Escherichia coli (E. coli),GCF_018798845.1,,yes,major,coli,AVS0096,University of Zurich,562,ncbi
GCF_018884065.1,PRJNA577622,ASM1888406v1,Complete Genome,na,SAMN13031456,2021-06-15,GCA_018884065.1,full,Escherichia,Escherichia coli (E. coli),GCF_018884065.1,,yes,major,coli,E2,Hospital Universitari Vall d'Hebron,562,ncbi
GCF_018884265.1,PRJNA521509,ASM1888426v1,Complete Genome,na,SAMN10904681,2021-06-15,GCA_018884265.1,full,Escherichia,Escherichia coli (E. coli),GCF_018884265.1,,yes,major,coli,B7A,"University of Maryland, School of Medicine",562,ncbi
GCF_018884285.1,PRJNA521509,ASM1888428v1,Complete Genome,na,SAMN10904680,2021-06-15,GCA_018884285.1,full,Escherichia,Escherichia coli (E. coli),GCF_018884285.1,,yes,major,coli,E7476,"University of Maryland, School of Medicine",562,ncbi
GCF_018884305.1,PRJNA521509,ASM1888430v1,Complete Genome,na,SAMN10904679,2021-06-15,GCA_018884305.1,full,Escherichia,Escherichia coli (E. coli),GCF_018884305.1,,yes,major,coli,WS3294A,"University of Maryland, School of Medicine",562,ncbi
GCF_018884325.1,PRJNA521509,ASM1888432v1,Complete Genome,na,SAMN10904678,2021-06-15,GCA_018884325.1,full,Escherichia,Escherichia coli (E. coli),GCF_018884325.1,,yes,major,coli,WS4437A-1,"University of Maryland, School of Medicine",562,ncbi
GCF_018884345.1,PRJNA521509,ASM1888434v1,Complete Genome,na,SAMN10904676,2021-06-15,GCA_018884345.1,full,Escherichia,Escherichia coli (E. coli),GCF_018884345.1,,yes,major,coli,025542-1,"University of Maryland, School of Medicine",562,ncbi
GCF_018884365.1,PRJNA521509,ASM1888436v1,Complete Genome,na,SAMN10904675,2021-06-15,GCA_018884365.1,full,Escherichia,Escherichia coli (E. coli),GCF_018884365.1,,yes,major,coli,WS1933D,"University of Maryland, School of Medicine",562,ncbi
GCF_018884405.1,PRJNA521509,ASM1888440v1,Complete Genome,na,SAMN10904673,2021-06-15,GCA_018884405.1,full,Escherichia,Escherichia coli (E. coli),GCF_018884405.1,,yes,major,coli,TW10598,"University of Maryland, School of Medicine",562,ncbi
GCF_018884385.1,PRJNA521509,ASM1888438v1,Complete Genome,na,SAMN10904674,2021-06-15,GCA_018884385.1,full,Escherichia,Escherichia coli (E. coli),GCF_018884385.1,,yes,major,coli,TW10722,"University of Maryland, School of Medicine",562,ncbi
GCF_018884425.1,PRJNA521509,ASM1888442v1,Complete Genome,na,SAMN08161240,2021-06-15,GCA_018884425.1,full,Escherichia,Escherichia coli (E. coli),GCF_018884425.1,,yes,major,coli,TW10590,"University of Maryland, School of Medicine",562,ncbi
GCF_018884445.1,PRJNA521509,ASM1888444v1,Complete Genome,na,SAMN02436016,2021-06-15,GCA_018884445.1,full,Escherichia,Escherichia coli TW11681 (E. coli),GCF_018884445.1,,yes,major,coli,TW11681,"University of Maryland, School of Medicine",913088,ncbi
GCF_018884465.1,PRJNA521509,ASM1888446v1,Complete Genome,na,SAMN10904672,2021-06-15,GCA_018884465.1,full,Escherichia,Escherichia coli (E. coli),GCF_018884465.1,,yes,major,coli,TD225-C4,"University of Maryland, School of Medicine",562,ncbi
GCF_018884485.1,PRJNA521509,ASM1888448v1,Complete Genome,na,SAMN07947704,2021-06-15,GCA_018884485.1,full,Escherichia,Escherichia coli (E. coli),GCF_018884485.1,,yes,major,coli,E275 a,"University of Maryland, School of Medicine",562,ncbi
GCF_018884505.1,PRJNA521509,ASM1888450v1,Complete Genome,na,SAMN10904671,2021-06-15,GCA_018884505.1,full,Escherichia,Escherichia coli (E. coli),GCF_018884505.1,,yes,major,coli,E2528-C1,"University of Maryland, School of Medicine",562,ncbi
GCF_018884525.1,PRJNA521509,ASM1888452v1,Complete Genome,na,SAMN10904670,2021-06-15,GCA_018884525.1,full,Escherichia,Escherichia coli (E. coli),GCF_018884525.1,,yes,major,coli,B2C,"University of Maryland, School of Medicine",562,ncbi
GCF_018884565.1,PRJNA521509,ASM1888456v1,Complete Genome,na,SAMN10904668,2021-06-15,GCA_018884565.1,full,Escherichia,Escherichia coli (E. coli),GCF_018884565.1,,yes,major,coli,WS0115A,"University of Maryland, School of Medicine",562,ncbi
GCF_018884545.1,PRJNA521509,ASM1888454v1,Complete Genome,na,SAMN10904669,2021-06-15,GCA_018884545.1,full,Escherichia,Escherichia coli (E. coli),GCF_018884545.1,,yes,major,coli,DS26-1,"University of Maryland, School of Medicine",562,ncbi
GCF_018884585.1,PRJNA521509,ASM1888458v1,Complete Genome,na,SAMN10904667,2021-06-15,GCA_018884585.1,full,Escherichia,Escherichia coli (E. coli),GCF_018884585.1,,yes,major,coli,LSN03-016011/A,"University of Maryland, School of Medicine",562,ncbi
GCF_018966785.1,PRJNA736706,ASM1896678v1,Complete Genome,na,SAMN19656307,2021-06-20,GCA_018966785.1,full,Escherichia,Escherichia coli (E. coli),GCF_018966785.1,,yes,major,coli,MSI001,Southern Medical University,562,ncbi
GCF_018966845.1,PRJNA736555,ASM1896684v1,Complete Genome,na,SAMN19653581,2021-06-20,GCA_018966845.1,full,Escherichia,Escherichia coli (E. coli),GCF_018966845.1,,yes,major,coli,GD33,South China Agricultural University,562,ncbi
GCF_018968645.1,PRJNA735938,ASM1896864v1,Complete Genome,na,SAMN19604990,2021-06-21,GCA_018968645.1,full,Escherichia,Escherichia coli (E. coli),GCF_018968645.1,,yes,major,coli,NC19,Jiangxi academy of agricultural sciences,562,ncbi
GCF_018972045.1,PRJNA679136,ASM1897204v1,Complete Genome,na,SAMN17807529,2021-06-21,GCA_018972045.1,full,Escherichia,Escherichia coli (E. coli),GCF_018972045.1,,yes,major,coli,XH1815,Zhejiang University,562,ncbi
GCF_018972205.1,PRJNA737575,ASM1897220v1,Complete Genome,na,SAMN19700016,2021-06-21,GCA_018972205.1,full,Escherichia,Escherichia coli (E. coli),GCF_018972205.1,,yes,major,coli,S22EC,University of Queensland,562,ncbi
GCF_018972225.1,PRJNA737575,ASM1897222v1,Complete Genome,na,SAMN19700015,2021-06-21,GCA_018972225.1,full,Escherichia,Escherichia coli (E. coli),GCF_018972225.1,,yes,major,coli,S21EC,University of Queensland,562,ncbi
GCF_018972245.1,PRJNA737575,ASM1897224v1,Complete Genome,na,SAMN19700013,2021-06-21,GCA_018972245.1,full,Escherichia,Escherichia coli (E. coli),GCF_018972245.1,,yes,major,coli,S10EC,University of Queensland,562,ncbi
GCF_018972265.1,PRJNA737575,ASM1897226v1,Complete Genome,na,SAMN19700014,2021-06-21,GCA_018972265.1,full,Escherichia,Escherichia coli (E. coli),GCF_018972265.1,,yes,major,coli,S103EC,University of Queensland,562,ncbi
GCF_018986775.1,PRJNA735700,ASM1898677v1,Chromosome,na,SAMN19011648,2021-06-22,GCA_018986775.1,full,Escherichia,Escherichia coli O85:H1 (E. coli),GCF_018986775.1,,yes,major,coli,03-3638,Health Canada,2848143,ncbi
GCF_018986795.1,PRJNA735700,ASM1898679v1,Complete Genome,na,SAMN19011647,2021-06-22,GCA_018986795.1,full,Escherichia,Escherichia coli O158:H23 (E. coli),GCF_018986795.1,,yes,major,coli,OLC-1685,Health Canada,2848144,ncbi
GCF_018986815.1,PRJNA735700,ASM1898681v1,Complete Genome,na,SAMN19011646,2021-06-22,GCA_018986815.1,full,Escherichia,Escherichia coli O170:H18 (E. coli),GCF_018986815.1,,yes,major,coli,OLC-1056,Health Canada,2848145,ncbi
GCF_018986835.1,PRJNA735700,ASM1898683v1,Complete Genome,na,SAMN19011645,2021-06-22,GCA_018986835.1,full,Escherichia,Escherichia coli O8:H28 (E. coli),GCF_018986835.1,,yes,major,coli,BMH-17-0027,Health Canada,2027295,ncbi
GCF_018988345.1,PRJNA690212,ASM1898834v1,Complete Genome,na,SAMN17246086,2021-06-23,GCA_018988345.1,full,Escherichia,Escherichia coli (E. coli),GCF_018988345.1,,yes,major,coli,XJW9B263,South China Agricultural University,562,ncbi
GCF_018988385.1,PRJNA690199,ASM1898838v1,Complete Genome,na,SAMN17245958,2021-06-23,GCA_018988385.1,full,Escherichia,Escherichia coli (E. coli),GCF_018988385.1,,yes,major,coli,XJW9B277,South China Agricultural University,562,ncbi
GCF_019091005.1,PRJNA739030,ASM1909100v1,Complete Genome,na,SAMN19769895,2021-07-02,GCA_019091005.1,full,Escherichia,Escherichia coli (E. coli),GCF_019091005.1,,yes,major,coli,ST865,China CDC,562,ncbi
GCF_019086825.1,PRJNA728863,ASM1908682v1,Complete Genome,na,SAMN19105266,2021-07-01,GCA_019086825.1,full,Escherichia,Escherichia coli (E. coli),GCF_019086825.1,,yes,major,coli,702/18,Robert Koch Institute,562,ncbi
GCF_019192625.2,PRJNA740136,ASM1919262v2,Complete Genome,na,SAMN19820927,2023-08-16,GCA_019192625.2,full,Escherichia,Escherichia coli (E. coli),GCF_019192625.2,,yes,major,coli,JM83,Technical University of Munich,562,ncbi
GCF_019211745.1,PRJNA743417,ASM1921174v1,Complete Genome,na,SAMN20035118,2021-07-14,GCA_019211745.1,full,Escherichia,Escherichia coli (E. coli),GCF_019211745.1,,yes,major,coli,Sx181-0-1,Zhengzhou University,562,ncbi
GCF_019334385.1,PRJNA746048,ASM1933438v1,Complete Genome,na,SAMN20179104,2021-07-25,GCA_019334385.1,full,Escherichia,Escherichia coli (E. coli),GCF_019334385.1,,yes,major,coli,DL21,Shandong First Medical University,562,ncbi
GCF_019334645.1,PRJNA747614,ASM1933464v1,Complete Genome,na,SAMN20286394,2021-07-25,GCA_019334645.1,full,Escherichia,Escherichia coli (E. coli),GCF_019334645.1,,yes,major,coli,GB2005,shandongdaxue,562,ncbi
GCF_019334665.1,PRJNA747615,ASM1933466v1,Complete Genome,na,SAMN20286395,2021-07-25,GCA_019334665.1,full,Escherichia,Escherichia coli (E. coli),GCF_019334665.1,,yes,major,coli,GB2005-delet-a-f,shandongdaxue,562,ncbi
GCF_019355455.1,PRJNA473419,ASM1935545v1,Complete Genome,na,SAMN15486687,2021-07-27,GCA_019355455.1,full,Escherichia,Escherichia coli (E. coli),GCF_019355455.1,,yes,major,coli,Ec42,Tokyo Medical and Dental University,562,ncbi
GCF_019355475.1,PRJNA473419,ASM1935547v1,Complete Genome,na,SAMN15486686,2021-07-27,GCA_019355475.1,full,Escherichia,Escherichia coli (E. coli),GCF_019355475.1,,yes,major,coli,EC45,Tokyo Medical and Dental University,562,ncbi
GCF_019355495.1,PRJNA473419,ASM1935549v1,Complete Genome,na,SAMN15486685,2021-07-27,GCA_019355495.1,full,Escherichia,Escherichia coli (E. coli),GCF_019355495.1,,yes,major,coli,Ec55,Tokyo Medical and Dental University,562,ncbi
GCF_019357435.1,PRJNA689989,ASM1935743v1,Complete Genome,na,SAMN17224774,2021-07-27,GCA_019357435.1,full,Escherichia,Escherichia coli (E. coli),GCF_019357435.1,,yes,major,coli,ECJXMCRH7,Zhejiang Academy of Agricultural Sciences,562,ncbi
GCF_019375055.2,PRJNA688628,ASM1937505v2,Complete Genome,na,SAMN17183821,2021-12-13,GCA_019375055.2,full,Escherichia,Escherichia coli (E. coli),GCF_019375055.2,,yes,major,coli,XD35,Huazhong Agricultural University,562,ncbi
GCF_019426265.1,PRJNA684578,ASM1942626v1,Complete Genome,na,SAMN17168893,2021-07-30,GCA_019426265.1,full,Escherichia,Escherichia coli (E. coli),GCF_019426265.1,,yes,major,coli,Ec-FL1-1X,Colorado State University,562,ncbi
GCF_019428525.1,PRJNA748602,ASM1942852v1,Complete Genome,na,SAMN20339880,2021-07-31,GCA_019428525.1,full,Escherichia,Escherichia coli (E. coli),GCF_019428525.1,,yes,major,coli,Dog168,University of Veterinary Sciences Brno,562,ncbi
